TimeStamp,head_x,head_y,head_z,head_pitch,head_yaw,head_roll,left_c_x,left_c_y,left_c_z,left_c_pitch,left_c_yaw,left_c_roll,right_c_x,right_c_y,right_c_z,right_c_pitch,right_c_yaw,right_c_roll
02/20/2020 11:27:19,12452.21,152.9333,-2342.606,8.020188,310.1888,359.6844,12451.96,152.4618,-2342.483,5.97693,314.3106,93.58555,12452.07,152.4672,-2342.38,3.464797,305.7442,270.328
02/20/2020 11:27:19,12452.22,152.9333,-2342.606,8.013693,310.1957,359.7127,12451.96,152.4618,-2342.483,5.97571,314.31,93.58609,12452.07,152.4672,-2342.38,3.456813,305.753,270.3411
02/20/2020 11:27:19,12452.22,152.9332,-2342.606,8.015199,310.1883,359.7364,12451.96,152.4618,-2342.483,5.976511,314.3119,93.58852,12452.07,152.4672,-2342.38,3.455554,305.7541,270.3401
02/20/2020 11:27:19,12452.21,152.9332,-2342.606,8.020188,310.1666,359.7213,12451.96,152.4618,-2342.483,5.977616,314.3137,93.58773,12452.07,152.4672,-2342.38,3.458249,305.7579,270.3295
02/20/2020 11:27:19,12452.21,152.9332,-2342.606,8.030849,310.1512,359.7035,12451.96,152.4618,-2342.483,5.97449,314.3118,93.58349,12452.07,152.4672,-2342.38,3.460857,305.761,270.316
02/20/2020 11:27:19,12452.22,152.9332,-2342.606,8.04821,310.1284,359.6807,12451.96,152.4618,-2342.483,5.973981,314.3137,93.5859,12452.07,152.4672,-2342.38,3.471686,305.7634,270.2913
02/20/2020 11:27:19,12452.21,152.9332,-2342.606,8.066939,310.122,359.6457,12451.96,152.4618,-2342.483,5.974778,314.3136,93.58758,12452.07,152.4672,-2342.38,3.481702,305.7614,270.266
02/20/2020 11:27:19,12452.21,152.9334,-2342.605,8.073319,310.1201,359.6403,12451.96,152.4618,-2342.483,5.977561,314.3164,93.58735,12452.07,152.4672,-2342.38,3.483582,305.7642,270.2485
02/20/2020 11:27:19,12452.22,152.9334,-2342.605,8.06801,310.1386,359.6326,12451.96,152.4618,-2342.483,5.977937,314.3143,93.58537,12452.07,152.4672,-2342.38,3.480176,305.7688,270.2413
02/20/2020 11:27:19,12452.21,152.9333,-2342.605,8.062372,310.1581,359.6188,12451.96,152.4618,-2342.483,5.9736,314.3105,93.58536,12452.07,152.4671,-2342.38,3.479571,305.7679,270.2309
02/20/2020 11:27:19,12452.22,152.9333,-2342.605,8.054399,310.1882,359.6143,12451.96,152.4617,-2342.483,5.995496,314.295,93.55483,12452.07,152.4671,-2342.38,3.480876,305.7657,270.2251
02/20/2020 11:27:20,12452.22,152.9332,-2342.605,8.06141,310.225,359.6184,12451.96,152.4617,-2342.483,5.99226,314.2902,93.5706,12452.07,152.4671,-2342.38,3.479465,305.7645,270.2316
02/20/2020 11:27:20,12452.22,152.9332,-2342.605,8.078982,310.2581,359.6292,12451.96,152.4617,-2342.483,6.000795,314.2866,93.58535,12452.07,152.4671,-2342.38,3.479162,305.7589,270.2461
02/20/2020 11:27:20,12452.21,152.9333,-2342.605,8.093425,310.2736,359.6434,12451.96,152.4618,-2342.483,6.017988,314.279,93.60167,12452.07,152.4672,-2342.38,3.479162,305.7516,270.265
02/20/2020 11:27:20,12452.21,152.9333,-2342.605,8.092492,310.2845,359.6471,12451.96,152.4618,-2342.483,6.033418,314.2771,93.61681,12452.07,152.4673,-2342.38,3.477492,305.7507,270.281
02/20/2020 11:27:20,12452.21,152.9333,-2342.605,8.072461,310.2777,359.6223,12451.96,152.4618,-2342.483,6.042966,314.2745,93.62984,12452.07,152.4673,-2342.38,3.474218,305.748,270.2888
02/20/2020 11:27:20,12452.21,152.9333,-2342.605,8.064594,310.2738,359.617,12451.96,152.4618,-2342.483,6.043753,314.2688,93.62984,12452.07,152.4672,-2342.38,3.476274,305.744,270.286
02/20/2020 11:27:20,12452.21,152.9332,-2342.605,8.072085,310.2782,359.5933,12451.96,152.4618,-2342.483,6.042771,314.2632,93.62451,12452.07,152.4673,-2342.38,3.484386,305.7473,270.2718
02/20/2020 11:27:20,12452.21,152.9331,-2342.605,8.091837,310.2666,359.5778,12451.96,152.4618,-2342.483,6.04701,314.2598,93.61933,12452.07,152.4673,-2342.38,3.487561,305.7573,270.2487
02/20/2020 11:27:20,12452.22,152.9332,-2342.605,8.125337,310.2581,359.578,12451.96,152.4618,-2342.483,6.056016,314.2542,93.60632,12452.07,152.4673,-2342.38,3.493798,305.7582,270.2273
02/20/2020 11:27:20,12452.21,152.9331,-2342.605,8.163542,310.254,359.5937,12451.96,152.4619,-2342.483,6.062435,314.2573,93.59676,12452.07,152.4675,-2342.38,3.49741,305.7579,270.2173
02/20/2020 11:27:20,12452.21,152.9331,-2342.605,8.195527,310.2532,359.5946,12451.96,152.4619,-2342.483,6.064532,314.2741,93.57504,12452.07,152.4674,-2342.38,3.503546,305.7568,270.2214
02/20/2020 11:27:20,12452.22,152.9331,-2342.605,8.232192,310.2526,359.5814,12451.96,152.462,-2342.483,6.062979,314.2972,93.53359,12452.07,152.4675,-2342.38,3.503581,305.7462,270.2463
02/20/2020 11:27:20,12452.21,152.9331,-2342.605,8.25571,310.2552,359.5488,12451.96,152.462,-2342.483,6.060036,314.3078,93.50346,12452.07,152.4675,-2342.38,3.499266,305.7318,270.2793
02/20/2020 11:27:20,12452.21,152.9331,-2342.605,8.259392,310.2723,359.5349,12451.96,152.462,-2342.483,6.053657,314.3071,93.47293,12452.07,152.4675,-2342.38,3.489872,305.7075,270.3499
02/20/2020 11:27:20,12452.22,152.933,-2342.605,8.25146,310.2754,359.5533,12451.96,152.4621,-2342.483,6.051641,314.3114,93.44943,12452.07,152.4675,-2342.38,3.48246,305.6994,270.4298
02/20/2020 11:27:20,12452.22,152.933,-2342.605,8.258735,310.2816,359.5964,12451.96,152.4621,-2342.483,6.04406,314.3068,93.42316,12452.07,152.4676,-2342.38,3.466518,305.7065,270.4983
02/20/2020 11:27:20,12452.22,152.9331,-2342.605,8.281764,310.2626,359.6347,12451.96,152.4621,-2342.483,6.023081,314.2843,93.39828,12452.07,152.4676,-2342.38,3.458098,305.7228,270.4983
02/20/2020 11:27:20,12452.21,152.933,-2342.605,8.27616,310.2547,359.6335,12451.96,152.4622,-2342.483,6.016371,314.2666,93.401,12452.07,152.4677,-2342.38,3.451107,305.7225,270.5046
02/20/2020 11:27:20,12452.21,152.9331,-2342.605,8.267008,310.256,359.565,12451.96,152.4621,-2342.483,6.022963,314.249,93.41181,12452.07,152.4676,-2342.38,3.450092,305.7213,270.5055
02/20/2020 11:27:20,12452.22,152.9331,-2342.605,8.264469,310.254,359.5136,12451.96,152.4621,-2342.483,6.069461,314.2224,93.46326,12452.07,152.4677,-2342.38,3.460192,305.7241,270.4866
02/20/2020 11:27:20,12452.22,152.9331,-2342.605,8.279882,310.2565,359.4928,12451.96,152.462,-2342.483,6.097954,314.2181,93.5037,12452.07,152.4677,-2342.38,3.467508,305.7374,270.4262
02/20/2020 11:27:20,12452.22,152.9331,-2342.605,8.283418,310.2629,359.4771,12451.96,152.462,-2342.483,6.106212,314.2236,93.53295,12452.07,152.4677,-2342.38,3.476091,305.7584,270.3264
02/20/2020 11:27:20,12452.22,152.933,-2342.605,8.277272,310.2679,359.4749,12451.96,152.462,-2342.483,6.101663,314.2243,93.53475,12452.07,152.4677,-2342.38,3.482325,305.7672,270.2723
02/20/2020 11:27:20,12452.22,152.9331,-2342.605,8.276324,310.294,359.4965,12451.96,152.462,-2342.483,6.096063,314.2225,93.53857,12452.07,152.4677,-2342.38,3.497523,305.7636,270.2578
02/20/2020 11:27:20,12452.22,152.9331,-2342.605,8.248222,310.3195,359.5072,12451.96,152.462,-2342.483,6.079959,314.2396,93.5238,12452.07,152.4677,-2342.38,3.500414,305.754,270.2671
02/20/2020 11:27:20,12452.22,152.9331,-2342.604,8.23563,310.358,359.5134,12451.96,152.462,-2342.483,6.056817,314.2638,93.47102,12452.07,152.4677,-2342.38,3.500654,305.7438,270.2994
02/20/2020 11:27:20,12452.22,152.933,-2342.605,8.217311,310.3633,359.5098,12451.96,152.462,-2342.482,6.047626,314.2755,93.42982,12452.07,152.4677,-2342.38,3.474021,305.7158,270.3815
02/20/2020 11:27:20,12452.22,152.9329,-2342.605,8.219386,310.3658,359.4978,12451.96,152.462,-2342.483,6.039399,314.288,93.38362,12452.07,152.4677,-2342.38,3.44222,305.6967,270.4682
02/20/2020 11:27:20,12452.22,152.9328,-2342.605,8.247831,310.3752,359.4901,12451.96,152.4621,-2342.482,6.026514,314.2861,93.33897,12452.07,152.4677,-2342.38,3.430321,305.7057,270.4849
02/20/2020 11:27:20,12452.22,152.9329,-2342.605,8.283825,310.3786,359.476,12451.96,152.4621,-2342.482,6.023988,314.2796,93.33649,12452.07,152.4678,-2342.38,3.424404,305.7192,270.5046
02/20/2020 11:27:20,12452.22,152.9329,-2342.605,8.327963,310.3844,359.4477,12451.96,152.4622,-2342.483,6.035605,314.3271,93.36229,12452.07,152.4679,-2342.38,3.423444,305.727,270.5123
