TimeStamp,head_x,head_y,head_z,head_pitch,head_yaw,head_roll,left_c_x,left_c_y,left_c_z,left_c_pitch,left_c_yaw,left_c_roll,right_c_x,right_c_y,right_c_z,right_c_pitch,right_c_yaw,right_c_roll
02/20/2020 11:16:09,12452.19,152.9504,-2342.708,6.076249,275.6385,0.7042366,12451.93,152.4708,-2342.796,2.080296,282.3221,89.14548,12451.94,152.4534,-2342.562,353.593,271.5863,279.9457
02/20/2020 11:16:09,12452.19,152.9505,-2342.708,6.111577,275.6234,0.6797345,12451.93,152.4708,-2342.796,2.119808,282.3164,89.18009,12451.94,152.4535,-2342.562,353.5952,271.5895,279.9368
02/20/2020 11:16:09,12452.19,152.9505,-2342.708,6.120929,275.6248,0.6701876,12451.93,152.4708,-2342.796,2.147223,282.3142,89.20159,12451.94,152.4535,-2342.562,353.5978,271.5928,279.9328
02/20/2020 11:16:10,12452.19,152.9505,-2342.708,6.128112,275.6298,0.6568107,12451.93,152.4708,-2342.796,2.171278,282.2931,89.22595,12451.94,152.4535,-2342.562,353.6015,271.5974,279.925
02/20/2020 11:16:10,12452.19,152.9506,-2342.708,6.144512,275.6469,0.6537388,12451.93,152.4708,-2342.796,2.178387,282.2832,89.2547,12451.94,152.4535,-2342.562,353.6024,271.5971,279.9234
02/20/2020 11:16:10,12452.19,152.9505,-2342.708,6.141694,275.6722,0.6497221,12451.93,152.4708,-2342.796,2.180696,282.2855,89.27814,12451.94,152.4534,-2342.562,353.5988,271.5903,279.9314
02/20/2020 11:16:10,12452.19,152.9505,-2342.708,6.13943,275.6932,0.6653489,12451.93,152.4707,-2342.796,2.18636,282.2807,89.29218,12451.94,152.4534,-2342.562,353.5986,271.5819,279.9483
02/20/2020 11:16:10,12452.19,152.9505,-2342.708,6.130783,275.7133,0.688615,12451.93,152.4708,-2342.796,2.191659,282.2692,89.29773,12451.94,152.4533,-2342.562,353.5987,271.5792,279.9636
02/20/2020 11:16:10,12452.19,152.9504,-2342.708,6.121733,275.7342,0.6999564,12451.93,152.4708,-2342.796,2.200073,282.25,89.30594,12451.94,152.4533,-2342.562,353.5982,271.5769,279.9804
02/20/2020 11:16:10,12452.19,152.9505,-2342.708,6.126012,275.7158,0.7143302,12451.93,152.4708,-2342.796,2.203335,282.2531,89.32023,12451.94,152.4532,-2342.562,353.598,271.5707,279.989
02/20/2020 11:16:10,12452.19,152.9504,-2342.708,6.135458,275.7065,0.7277421,12451.93,152.4708,-2342.796,2.206905,282.2623,89.3469,12451.94,152.4533,-2342.562,353.6035,271.5638,279.9967
02/20/2020 11:16:10,12452.19,152.9504,-2342.708,6.145133,275.6721,0.7212915,12451.93,152.4708,-2342.796,2.217742,282.2717,89.3686,12451.94,152.4533,-2342.562,353.6028,271.5647,279.9986
02/20/2020 11:16:10,12452.19,152.9505,-2342.708,6.154033,275.6444,0.689402,12451.93,152.4708,-2342.796,2.232731,282.2891,89.38345,12451.94,152.4533,-2342.562,353.6027,271.5651,279.997
02/20/2020 11:16:10,12452.19,152.9505,-2342.708,6.156811,275.6111,0.6955892,12451.93,152.4708,-2342.796,2.235378,282.2968,89.37445,12451.94,152.4533,-2342.562,353.6087,271.569,279.9963
02/20/2020 11:16:10,12452.19,152.9505,-2342.708,6.16471,275.5721,0.7270918,12451.93,152.4707,-2342.796,2.221859,282.3011,89.35835,12451.94,152.4532,-2342.562,353.6147,271.5746,279.9837
02/20/2020 11:16:10,12452.19,152.9504,-2342.708,6.170272,275.5372,0.7667271,12451.93,152.4707,-2342.796,2.207083,282.3067,89.33601,12451.94,152.4532,-2342.562,353.6239,271.582,279.9741
02/20/2020 11:16:10,12452.19,152.9503,-2342.708,6.186773,275.5131,0.7796346,12451.94,152.4706,-2342.796,2.19275,282.2957,89.28857,12451.94,152.4531,-2342.562,353.6367,271.5855,279.9663
02/20/2020 11:16:10,12452.19,152.9504,-2342.708,6.211546,275.4976,0.7380562,12451.93,152.4706,-2342.796,2.203277,282.2827,89.28176,12451.94,152.4532,-2342.562,353.6386,271.5831,279.9642
02/20/2020 11:16:10,12452.19,152.9505,-2342.708,6.226376,275.5035,0.6526786,12451.93,152.4707,-2342.796,2.228327,282.2789,89.29425,12451.94,152.4532,-2342.562,353.6378,271.5748,279.9667
02/20/2020 11:16:10,12452.19,152.9506,-2342.708,6.228695,275.5144,0.6036616,12451.93,152.4706,-2342.796,2.25868,282.2946,89.33548,12451.94,152.4532,-2342.562,353.6348,271.5685,279.9746
02/20/2020 11:16:10,12452.19,152.9505,-2342.708,6.207357,275.5388,0.6220269,12451.93,152.4706,-2342.796,2.272017,282.3138,89.36434,12451.94,152.4531,-2342.562,353.6363,271.5657,279.989
02/20/2020 11:16:10,12452.19,152.9503,-2342.708,6.217551,275.5565,0.6535507,12451.93,152.4705,-2342.796,2.267752,282.3143,89.35762,12451.94,152.453,-2342.562,353.6435,271.5714,279.9931
02/20/2020 11:16:10,12452.19,152.9502,-2342.708,6.249583,275.588,0.6867166,12451.93,152.4706,-2342.796,2.259597,282.3044,89.34115,12451.94,152.4531,-2342.562,353.6531,271.5766,279.9865
02/20/2020 11:16:10,12452.19,152.9503,-2342.708,6.287736,275.6207,0.7082515,12451.93,152.4706,-2342.796,2.250699,282.3,89.32944,12451.94,152.4531,-2342.562,353.6621,271.5793,279.9767
02/20/2020 11:16:10,12452.19,152.9505,-2342.708,6.284011,275.6382,0.7080077,12451.93,152.4707,-2342.796,2.246034,282.3003,89.33495,12451.94,152.4532,-2342.562,353.662,271.5783,279.9755
02/20/2020 11:16:10,12452.19,152.9504,-2342.708,6.274818,275.6311,0.7043542,12451.93,152.4707,-2342.796,2.246706,282.3062,89.35516,12451.94,152.4533,-2342.562,353.6562,271.5759,279.9813
02/20/2020 11:16:10,12452.19,152.9504,-2342.708,6.255565,275.6172,0.700739,12451.93,152.4706,-2342.796,2.253992,282.3145,89.38274,12451.94,152.4532,-2342.562,353.6474,271.5668,279.9928
02/20/2020 11:16:10,12452.19,152.9504,-2342.708,6.261359,275.5858,0.6903122,12451.93,152.4706,-2342.796,2.256243,282.3034,89.37484,12451.94,152.4533,-2342.562,353.638,271.5609,280.0027
02/20/2020 11:16:10,12452.19,152.9504,-2342.708,6.259521,275.5505,0.6856344,12451.93,152.4706,-2342.796,2.239164,282.2898,89.33846,12451.94,152.4533,-2342.562,353.6283,271.5527,280.0073
02/20/2020 11:16:10,12452.19,152.9505,-2342.708,6.257326,275.5239,0.6777736,12451.93,152.4706,-2342.796,2.221399,282.2743,89.30498,12451.94,152.4534,-2342.562,353.6242,271.5516,280.0087
02/20/2020 11:16:10,12452.19,152.9505,-2342.708,6.228794,275.4944,0.6800813,12451.93,152.4706,-2342.796,2.200234,282.2572,89.27795,12451.94,152.4534,-2342.562,353.6244,271.5593,280.0078
02/20/2020 11:16:10,12452.19,152.9505,-2342.708,6.20056,275.4791,0.6827394,12451.93,152.4705,-2342.796,2.196403,282.2474,89.26656,12451.94,152.4533,-2342.562,353.6321,271.5671,279.9963
02/20/2020 11:16:10,12452.19,152.9506,-2342.708,6.166496,275.4853,0.6958153,12451.93,152.4705,-2342.796,2.197929,282.2448,89.26693,12451.94,152.4533,-2342.562,353.6354,271.5664,279.9835
02/20/2020 11:16:10,12452.19,152.9505,-2342.708,6.122481,275.4987,0.6816607,12451.93,152.4704,-2342.796,2.200649,282.2402,89.26147,12451.94,152.4533,-2342.562,353.6341,271.5633,279.978
02/20/2020 11:16:10,12452.19,152.9505,-2342.708,6.084591,275.5151,0.6587416,12451.93,152.4704,-2342.796,2.204564,282.2298,89.25956,12451.94,152.4533,-2342.562,353.6315,271.5632,279.9778
02/20/2020 11:16:10,12452.19,152.9506,-2342.708,6.051379,275.5491,0.6668093,12451.93,152.4704,-2342.796,2.206151,282.2235,89.26141,12451.94,152.4533,-2342.562,353.632,271.5643,279.9778
02/20/2020 11:16:10,12452.19,152.9506,-2342.708,6.031863,275.5712,0.6888811,12451.93,152.4704,-2342.796,2.197592,282.2245,89.27349,12451.94,152.4533,-2342.562,353.6322,271.5637,279.9771
02/20/2020 11:16:10,12452.19,152.9505,-2342.708,6.016217,275.584,0.7094894,12451.93,152.4704,-2342.796,2.188588,282.2287,89.28163,12451.94,152.4533,-2342.562,353.6323,271.5634,279.9763
02/20/2020 11:16:10,12452.19,152.9505,-2342.708,6.006966,275.5994,0.7253128,12451.93,152.4704,-2342.796,2.184593,282.2247,89.27512,12451.94,152.4533,-2342.562,353.6322,271.5634,279.9776
